chrom	chrompos	abspos	C10_S10_R1_001	C100_S100_R1_001	C101_S101_R1_001	C103_S103_R1_001	C104_S104_R1_001	C105_S105_R1_001	C106_S106_R1_001	C107_S107_R1_001	C108_S108_R1_001	C109_S109_R1_001	C11_S11_R1_001	C110_S110_R1_001	C111_S111_R1_001	C112_S112_R1_001	C113_S113_R1_001	C114_S114_R1_001	C115_S115_R1_001	C116_S116_R1_001	C117_S117_R1_001	C118_S118_R1_001	C119_S119_R1_001	C120_S120_R1_001	C121_S121_R1_001	C122_S122_R1_001
11	99555051	1915462941	2.33250393831815	211.641987925133	73.4174131725571	174.067816694471	175.273745356377	170.855021622486	94.9732045204939	167.587059899248	293.019912129204	215.06180973748	172.44980425508	191.921760072857	153.813772050533	125.082772632273	237.426412858873	194.400720271626	145.23100789528	142.432056204381	301.556140809887	261.519822344412	210.599959331306	171.796143886124	270.627972246532	186.664127167897
11	100091415	1915999305	2.73481833449237	241.390620101927	67.2958929933137	173.203729812004	178.005627329814	172.09511278291	109.525020652723	164.154175712058	252.984038535388	224.116976739113	81.61153522154	170.023207727754	175.84224419714	49.4715875097919	239.57751020842	194.070339251894	158.202052326592	143.065078890475	287.172641672397	280.291265136441	232.949268365208	183.502531645014	229.667126447153	149.156124657306
11	100662904	1916570794	1.25694404016978	261.76537049641	78.7998852109249	170.643891565211	180.768499296306	178.485095923835	93.4399100403775	149.435617118181	238.209345471277	228.411076353467	132.935202002094	177.267175467458	188.3127704271	46.7730902769711	264.367723840276	194.000977500782	156.37499944103	121.092609843372	250.988153389554	283.385455551272	200.181749429944	163.357026099997	292.220807661009	170.904599800678
11	101213891	1917121781	2.5675642933201	258.261093901428	74.7209919699821	189.422608928819	185.96743044346	166.683528680593	112.580049962464	176.885810063555	253.017082693462	241.218188035021	131.571935548374	181.713353951687	177.21175680397	79.3409454068378	301.793554042215	233.615033188488	155.658217697987	157.560073111386	309.307826020604	285.137407429552	217.269027468137	151.228600774855	303.749530639451	202.259788653937
11	101782388	1917690278	1.63336174122355	225.442015640695	65.9926591616683	186.947418873441	149.781392043931	150.24549676315	105.560229231148	184.380520734512	231.762795813791	223.763627441873	166.20645992469	217.988485383428	173.256797733764	74.4432985918346	319.0942044046	168.646758272955	130.484688556823	147.803165074767	277.146310798608	276.084189645685	198.784688398866	151.172767136826	433.310944640925	130.917620400396
11	102350821	1918258711	2.21205063684788	234.803204040139	65.2016029135885	154.732021349836	163.228616035892	164.536035645259	77.5454249315811	169.28334983578	251.490518753721	212.306658870307	161.76116997722	203.170515219013	150.779355983597	70.528464408993	240.629757332882	187.434771396293	152.434229755329	156.010476259735	299.765498316169	267.31495523321	224.776098251828	150.400465319126	429.825192896013	153.107935244293
11	102901691	1918809581	1.40283871199676	237.584144169132	64.9190150956715	189.182194955977	167.175310036396	186.671118073434	65.2628236501696	106.530962392277	278.486633452252	276.522981271602	119.565516801533	188.545147332554	155.829605659599	34.326947442777	261.236717044081	251.922667309434	151.208504276363	145.411234312716	296.356085138643	291.33218906973	206.64617819717	144.465930286574	291.684901197001	138.490314223946
11	103446355	1919354245	1.41430682607736	248.784543960514	76.411040529476	202.464954961768	165.849916447219	171.343490342272	96.0690300539701	178.154789481794	236.696035000785	233.220648118563	132.259255275959	195.943469113059	196.055811563176	78.7652774006268	300.558521332422	194.34726512606	140.969542165021	184.721071508459	268.199177572274	293.069698567292	223.970549541114	145.259445686064	254.0701970733	169.995450049687
11	103995459	1919903349	1.9465148919518	245.270054562161	67.9554212713396	157.502713962609	134.346685779605	156.671876972117	90.7430197237087	178.740237109043	238.414734446635	228.921811902914	147.080564845673	182.262836784262	166.817615485345	56.1285998429904	274.0733710838	217.451650149949	126.951434613617	150.416713910543	251.895178714034	258.13592778374	204.866647072369	149.007574245203	266.962791842616	159.602470587031
11	104521138	1920429028	0.0368952952215335	236.213089095165	57.2914013878534	153.048533334818	140.904173890218	160.687705354397	81.101713925587	140.888685267907	224.657615954165	237.836903758731	126.295760480881	212.237401413999	185.377232449637	101.131607593564	223.086419094059	188.676357889872	116.117831092753	151.261576789865	292.346236720673	292.103142315108	197.145305191614	138.023338648085	292.645340844902	159.575304897482
11	105062039	1920969929	1.03947974481319	225.564645953113	59.2597126435896	143.542410022466	164.696984434916	157.088676451068	90.1413042566013	162.204310110363	232.903341667763	243.304214119788	80.6386385429612	172.512712901027	160.016061544124	69.4001758131808	251.555131262312	190.241399135723	114.993949460017	147.205690968495	228.931740438468	270.53203394157	195.917115935166	148.387555421473	239.473805909573	131.047436024306
11	105587177	1921495067	0.914393070893557	228.514982741257	75.4129856262967	159.372337636695	123.695260973569	189.4603100098	105.860283719216	180.691845198383	281.410995458794	245.19888600512	39.7996763009276	176.76032522413	210.597734230689	110.613936673079	284.385332840737	202.300918319061	173.667817591778	161.050021455752	266.991682495279	293.864376014806	194.995519474227	180.799557958415	233.008936906427	133.519481360636
11	106118331	1922026221	1.83196846975093	237.092123158365	94.180538238271	178.771764515582	166.772838349564	155.378333580221	90.8012835452263	149.071198731766	279.311906307714	208.723220811383	131.606646252655	194.982637062536	188.969349574044	54.2672194451402	265.828374712357	218.970074576647	167.461908626691	158.983033048355	286.934801009187	296.643617798386	187.448480558355	125.143948290758	252.750872186135	145.608129902236
11	106651128	1922559018	0.681742335194629	262.223565016028	79.758491850621	140.482013905363	139.370238821064	152.698353222108	94.3468630005349	197.058460815521	252.514936459733	250.417362494631	65.1205773193047	185.562842397266	178.660387377654	56.3824425240753	213.566269882214	187.753568465717	144.45353498426	151.260246866885	270.514556600288	280.691132737663	199.121567167752	165.580527326022	280.622069643934	114.173054119268
11	107199369	1923107259	0.882491875046178	216.497073485708	57.292921362451	171.579102934965	122.735976346843	172.092976951621	109.793055483461	176.808834445099	265.957581012514	223.717775294821	136.095578270034	181.095698516833	182.60102549732	147.107173765806	258.571270060256	193.615021072752	150.973833316468	155.909160789728	264.869236668466	290.092103708495	205.91283984583	166.4227033342	297.125739278186	163.732300376842
11	107771717	1923679607	2.27668788067872	272.314851877909	87.1857791028193	188.098615385004	152.630467792135	180.117404391928	73.8436921495811	178.026890141261	264.334139591694	244.963953037128	130.242066309095	196.379882140126	210.928010925563	33.1418285049254	257.400980174717	228.53868307873	166.43760080127	150.363958584839	276.61170773395	257.55388301414	187.820784722099	148.79252998542	445.054929893748	198.049903352791
11	108371285	1924279175	0.323553255353713	242.281823100771	68.9469299501729	183.763170294608	139.611813339001	177.482675688735	87.4944021746972	175.477881500763	223.435547118478	196.144144362353	80.1571132163701	186.235810890537	186.839586154346	112.153203791371	251.788442944086	191.312443441322	141.004942008681	151.050700480456	257.56891718047	248.839027226046	224.168185187795	155.27055823553	362.769473779638	150.496914451211
11	108908691	1924816581	2.17238723295543	236.783078951863	56.4864955017697	161.622598939539	142.945204880318	151.158293709228	116.386814017716	167.543929807311	240.293215192129	257.001713812869	124.358963511525	240.155017705614	211.329220726732	126.382648824914	292.138569114172	219.372537251464	162.971585696498	172.596332949507	267.340022952959	257.58020328478	184.235648441871	152.719611975423	237.5618678169	186.017647554603
11	109482341	1925390231	0.767799130148526	238.267769904155	67.8989495575806	169.65208085018	153.63101762534	145.116648374238	90.3293004615075	169.428686511799	206.353040894017	261.221423462938	163.632158322871	163.725449842262	181.264060060206	110.611253027419	266.708533868876	181.334589920867	153.360806558234	133.772720968888	279.789116450812	254.046716299513	167.337919256301	156.851588730184	238.290886895014	172.578227129954
11	110013517	1925921407	0.317794613194835	281.573832374601	81.1627552754468	171.973757980802	153.016107737103	139.788153019694	88.31648586875	161.926187205715	226.934408521157	227.359100032034	248.396106324737	184.816723577047	178.829991733549	64.1662087965489	321.455190822653	176.08103503865	143.844200016391	169.779432028348	292.332244056499	251.124418035789	177.867882990308	156.343433766074	270.670787019149	186.80237210605
11	110587888	1926495778	0.643573233831668	186.371537192777	70.0464397536779	156.243797646428	187.434601059019	186.639252848416	81.7274914608305	137.639237400076	263.698099618694	228.886711108589	110.347440958739	181.346721107146	182.488974796277	119.958243919943	263.205497221848	197.11415591529	147.704210294501	136.326333553976	231.002382359344	279.086285029051	189.599282641846	154.647308400603	215.452092878704	156.421375603432
11	111115193	1927023083	0.027522031331251	231.56242534024	69.2487223810247	163.807479708829	141.932266778276	147.739280913784	72.6282902982041	157.538524262551	210.996811712329	213.752737887881	53.493248874087	160.609704006528	156.303083835802	97.8323910361539	256.337323237128	186.905699908606	134.615561603786	158.128538105804	289.035811739885	252.887634642483	199.796937902205	151.141134209241	366.033713497039	158.425714918527
11	111648094	1927555984	0.32172844608809	234.348089140752	86.7703510694363	176.781972169273	135.502531523008	186.932156372478	98.4864560628126	174.022343092914	235.599024365224	217.828268363061	137.749655876075	188.606551996638	188.270562182803	98.5464547177596	294.622074154694	215.134348697987	143.098243221433	164.35377159646	300.003911964582	263.716278341664	183.622287998913	152.121512113322	400.579035246538	158.728714460703
11	112220568	1928128458	0.448483474144638	200.398116326859	89.5294906637674	173.933680760102	121.774065575765	127.740812037492	73.0889682073783	152.713145419186	258.59591655606	214.715944499397	93.3136730483938	217.622523977256	179.727752804376	93.8032227920556	309.986570472955	168.435876466566	157.354412568205	153.619833106311	292.53123044892	281.270163460454	219.093223283352	151.073764174377	227.830766203812	144.618091857314
11	112748498	1928656388	0.437179583545982	217.02456895324	65.868907625655	179.783918757604	134.903119424621	159.796989054479	71.2400407076233	149.405806403757	264.091685711459	230.944802389165	133.774076933467	169.807456563819	162.421537238706	65.6407781970683	211.777468296503	199.678448124597	135.221196108266	154.991671772601	275.471190453165	307.552669861439	171.306352135061	139.556080240236	225.882569033847	163.18179997905
11	113271279	1929179169	1.64161978510734	224.62183442633	73.1372893717063	170.881336513048	137.814478096097	154.180581290437	75.409093670246	123.382204129951	249.024460746346	214.95890595654	96.1284947129574	147.939939786243	172.264049012317	46.7737650755368	302.299003430925	183.36055216704	159.264713779944	148.099987438876	235.846574161777	289.766421261007	213.930771974224	158.09490801001	231.239639178831	119.530657932555
11	113826356	1929734246	0.0385059556210949	238.882260928953	65.9941159811056	172.354293849754	155.079264524439	165.712911745067	67.0753911801067	137.961357045199	217.560935774119	200.837895714993	88.767434474423	166.669205004159	143.90859958092	51.4487574950074	207.162439512261	194.330450815816	155.175767960276	173.625587809366	296.6977248122	227.807829436273	170.059384430656	136.241575586251	177.516320043132	147.934944456167
11	114355722	1930263612	1.57668691000617	265.208020167001	48.896057844663	159.167583402864	156.492803054235	177.312650648616	131.613178666675	178.81082898715	254.63937168154	271.371648820819	115.39540271083	188.974776727551	191.811124354882	99.3923616410993	277.434203669282	196.646989619722	155.72245290699	137.248869866724	272.683035076755	300.958495830179	211.780952849133	146.220844407943	212.573871265777	175.351709510476
11	114908654	1930816544	0.550828681318463	221.767325911212	77.0673351074097	178.727747680315	146.986457523334	151.56779821676	68.8544354023214	96.3524223605108	211.704630683911	163.547652783938	71.7880019026434	203.300562040193	180.307438620531	70.3946216725289	228.566858830249	196.652742409905	140.96399080576	151.052217226649	271.1081004883	248.243793272193	180.08124060697	148.925566269622	223.20435964424	142.672081696734
11	115421428	1931329318	1.17873365673485	229.859691951235	58.4797375430705	144.147600861341	121.133396250712	138.959075325899	79.5352267032108	97.8140110015949	249.353850715897	214.054266267536	117.600140139206	167.502825640941	159.620699093344	70.1242773307129	258.028948925298	190.230635169953	147.565505214708	174.668174550794	242.903890134864	237.002775298328	192.139081244107	151.208362869815	257.582910011944	144.582959139182
11	115957362	1931865252	0.396968253129683	201.795534268688	60.8466547551358	148.604860781825	136.160457012173	150.407660847893	78.8432723634568	138.665322144875	217.070087522275	206.344933968548	122.04003457998	191.591746269888	146.440962454058	54.1659121603394	285.990018277772	215.605122015303	132.081491143767	146.662611196222	244.463715713075	291.954740823689	159.397237975376	135.678803390439	179.886533137222	152.09629593704
11	116481584	1932389474	1.18190963106683	273.536607865223	62.7113003252317	145.146776905289	156.705652589774	158.059296522776	80.4430467747363	123.173958364906	232.012991963826	178.964366279739	176.193294965013	165.467852552739	176.794391700326	39.3307423480982	267.702671197738	183.096103628008	148.490293840114	159.799652945623	255.504462892642	267.089668402835	163.590160715125	175.107248583508	377.304456283193	142.766843863729
11	117044589	1932952479	9.06301834896564	223.470826584736	73.0074004001531	174.816667951241	142.425511165484	165.141033865615	74.9202420517052	156.152270095214	290.142158097546	209.334486660357	102.116538411113	179.384434534842	167.2111802794	28.3828427505529	254.635880854003	226.173110649334	154.256803947761	192.040398944464	288.460898455616	302.567536159258	165.430473662359	127.028106311703	267.497005318898	150.892818996522
11	117593671	1933501561	0.0607754288052842	234.908966759505	70.8930965384533	148.533870393751	156.15546421601	134.012690258035	76.6749126799874	141.760605888489	227.577335888984	184.29121936057	135.550933583801	160.711177715931	158.056081886473	70.6585102199194	318.174949748833	191.50784948334	151.819374598185	180.14973326434	251.383554206834	259.348138224857	203.165516169669	142.528629189863	338.632821374587	121.354317848435
11	118126673	1934034563	2.03758660129061	228.798988158556	88.4723601394963	172.195942579036	138.734450210407	142.505797538265	74.5136409627158	171.706619247782	220.182735419607	216.970697393693	146.325593847772	180.284659510474	173.364857417652	53.6671429752543	232.346106862945	206.652397665761	117.365754192813	158.899705995235	308.792947994058	249.096975070069	158.34850992301	129.420572288199	378.641076552938	133.55140994854
11	118711013	1934618903	1.91685112467418	247.968682874998	71.1931899971523	151.097775196362	136.438148838249	170.055426227771	81.3909587773045	132.001754899192	268.981274904847	188.117511632069	162.317006599108	165.997138936536	138.048546027596	64.9225944938228	297.557724419377	251.404430514737	152.318993685553	184.683949765791	300.549309002872	275.957514653769	188.046836302448	149.424053416507	386.42554603144	157.885936287562
11	119284816	1935192706	3.46451434482484	214.593086438519	87.8679681701524	173.259714474549	131.59522673572	128.001801248695	75.2986335861199	157.877456882863	229.03470252296	225.046502756565	125.654191230532	160.092835902513	120.768252783918	24.4359523248887	258.134881864761	180.067908979814	136.908365310202	159.621673954504	274.6060081861	291.032755108166	167.210623429484	189.766106434061	217.487665623325	144.873681441389
11	119809928	1935717818	0.421211048471385	269.322529591273	69.9752448190323	171.198495599627	139.250349428604	129.686084475952	78.3616144436524	98.1617078544703	240.267695670154	212.603809974103	121.15340490332	154.183123683725	137.778970462897	17.2151220797883	258.325459628597	173.078570089696	126.861190477973	128.832885377251	268.03648462707	277.142386520759	187.901475227346	188.999556432327	328.427693184786	118.272585717806
11	120336001	1936243891	1.25625780612889	229.669623250885	71.3190048830143	132.053597009885	136.826378799526	139.520773799497	73.8444603468695	137.291752442323	269.102693733845	203.7405354393	122.724507024244	157.803669667716	137.231032705992	66.4887937060633	227.47643170515	178.255799559197	126.317367958926	131.630730824417	247.14329561283	258.953468461764	187.549346751305	217.241478876382	191.335829027142	148.246507343777
11	120866721	1936774611	0.277383848027411	226.661209620467	77.1754038877847	157.995628105378	131.790011347677	153.809970098642	74.960598193325	158.190721193738	246.23571092173	238.816792048809	196.340388587679	183.760621211592	175.117386304793	82.4942124989837	296.271617694246	170.706155645488	132.127941356725	152.209249068405	259.753359189843	264.860475373759	216.252672622139	219.349925965491	229.244525455997	144.322931861707
11	121407862	1937315752	1.19926632668244	230.921557261951	61.5176637180502	145.026646309609	141.512122396498	174.881390696744	87.7647284068447	180.599241992746	208.474057443148	236.875258778078	176.471606129437	164.425774728386	181.349115508596	91.5070401900139	217.86449147016	179.636591653412	156.99533436337	163.47587676043	249.906577116418	276.352397939398	196.776955413266	238.680939723651	214.97428571948	163.007917799442
11	121956378	1937864268	0.632149914959277	237.272471611741	52.1211740090788	168.686118826268	150.625100646328	165.568351429429	107.169877688884	173.900950827434	212.580726202127	244.52176392259	248.538638493521	154.477587057924	157.398436275196	90.8681127357446	254.354079775621	169.33311803479	129.290894563362	145.853690744677	294.88082775652	283.285665333311	205.761808283627	229.871642426439	233.509670154885	182.725705295892
11	122503272	1938411162	2.1165525287657	263.913134416837	76.8860837301035	174.958288691562	144.137004206667	152.229869572428	75.9484436205917	155.826956003845	242.561821353391	223.72088456198	145.123948727432	180.123021630299	157.401719299838	28.4779131745399	275.782402721516	188.519063683119	166.8043924725	163.989345994215	264.69279761722	285.765602843218	231.699190649656	246.337589127561	268.274915109426	168.790978565154
11	123074663	1938982553	0.444130610441307	236.96593379496	65.1272025810926	166.122755609092	120.185312367509	143.812460331325	82.3430674392081	158.847807636596	210.276869099792	217.143550696412	115.376607818427	164.512872146739	158.760352118073	38.5460217199193	259.396547080165	180.056281345442	156.029420969742	181.807941874417	244.60068557719	247.243375360781	170.02910715021	204.226164885157	274.515939272948	132.334733144626
11	123616295	1939524185	1.43665999628272	211.592580547933	59.4153918693519	193.811236445913	157.770896048275	164.268936487673	76.8734101066952	158.820739830038	218.810162835623	227.083919837617	207.804779779307	190.388329043373	158.839347618101	90.2621626523028	244.203114760819	181.553238521793	160.600255438674	134.073298246553	219.204050182588	283.458821591138	214.239225058777	231.588830132285	291.265334117782	167.166939066051
11	124162849	1940070739	0.551674199041554	252.549411089977	69.1760450523871	141.519854176199	151.612097186101	148.739643155554	92.7940257814511	148.77458679887	219.101175510261	190.705491380309	144.591628497454	126.064221118083	189.447554609154	99.5959339153354	331.675220999644	218.738787351786	107.355108898002	137.829973847801	251.437470545958	285.707334403766	218.922725614452	211.051317151311	276.279890626424	153.330555161197
11	124706332	1940614222	0.844307544507512	221.224847104815	58.8857726341506	181.03308602013	124.921370100426	130.626361319549	78.36198685611	156.487665712712	245.922522936082	226.978720806489	70.7136065197401	147.356573869155	162.289661830716	72.6870791864404	243.796849292185	193.261371077764	119.932414385037	171.461589457013	285.380133205347	270.923926360105	171.589033434919	204.850754685441	210.230333429001	150.449045871606
11	125239152	1941147042	2.17818139226138	230.394137541794	68.2911676086183	193.308806137161	164.160424164927	174.528781919885	85.0309160990698	172.37109174588	278.622255742478	257.042673007006	95.7622731355224	181.541656191058	181.205642668831	57.148941977312	278.048782059536	226.794736606135	133.262824739577	158.729360018593	302.98955828896	275.452110512711	184.976769669609	238.886805297881	279.014144784472	136.932795310069
11	125813772	1941721662	0.646453860772976	239.95798101261	93.9040580343883	172.150961419298	130.942832455861	166.764961876036	71.9900341879445	135.330962251219	260.782200051432	229.146026321846	75.4130335248657	137.346867358639	134.361060919767	61.7076127159294	187.132182241995	198.501684951454	143.960831765704	150.815057436341	263.287364075385	276.19140038715	172.896828619079	185.696028298242	318.523581156304	126.849294131453
11	126363854	1942271744	0.419593731504968	212.823540403711	55.8059771977666	149.601640439135	127.844618001746	161.938060130056	80.3199979389838	136.04767159916	234.409936927169	207.072278616726	88.8266135580307	181.336649799216	145.795243104407	64.0769805547811	231.679206943826	201.543631369596	140.720388900215	172.426583077749	246.394639863011	309.230034185137	171.756423711692	176.974497403353	175.09597877063	170.335300431608
11	126876859	1942784749	0.0277854163978544	202.476404900925	76.3458204277062	177.203198076481	149.143453902483	147.000020812753	89.4227241928324	165.97834845855	260.133941980324	218.3423101119	131.830376059003	177.976391535283	134.871777963592	39.5572659590249	303.412033857212	177.123104536218	128.645662590346	137.727416609487	261.134307874715	251.383326698624	223.76112875461	198.468740738591	212.852310142319	155.803965790668
11	127402950	1943310840	1.40188068157199	248.004295414824	57.3867699502179	158.518571379697	128.689329539024	178.503706287998	83.6516378567179	175.229265272932	250.116381022706	247.205438454045	105.770515464133	150.647362953736	168.664316935513	86.6799574838353	284.84908092357	204.126334089651	150.648522561465	151.023553871636	251.018381233454	284.666762627494	219.068822997975	263.384732083167	269.268009318408	182.256118732781
11	127945221	1943853111	0.320852299441451	247.353060888779	67.6988127839414	189.562845468755	160.373147691561	171.521243313267	77.1746291273367	135.677091775521	248.279402337999	194.36822024332	75.9344309656922	161.624546357415	176.678716963007	75.5244511670027	255.183602457232	207.329016855355	130.39683684773	145.030500915428	277.874930925872	264.287303057233	174.677420407848	188.308746789195	238.036508539388	144.618956169007
11	128477120	1944385010	0.749370804743862	214.40074722411	81.0944589840369	141.079620367165	134.526244497366	154.183200407146	99.6938082568547	134.66611797219	256.029988790781	192.314302266765	103.303463627433	126.513047295221	183.377931160778	95.8073380117964	225.313538938483	162.052808245859	166.661088143028	165.601830358072	276.159686408005	268.307936734996	188.31604938402	208.062894196871	279.946372842969	157.551370247869
11	128996729	1944904619	0.017782885097078	230.197997966844	69.5683712970358	194.325875195251	179.392159769763	152.234278860358	90.3981517235327	150.138362690956	226.852716859945	239.090901730563	193.862073815003	176.987830427174	194.228112529793	85.8427338070561	316.034227212004	196.29043369438	160.614858210263	176.642572530701	251.109537606791	275.833570693684	171.73633208429	224.093851852611	417.110031814089	140.121923934921
11	129559676	1945467566	1.77964833945687	215.99982850731	59.5033421429852	156.852946583415	148.87658484418	149.417855673421	94.7485601407166	154.066757850908	191.614494285139	220.969205628058	158.814003553188	141.765419075481	158.740281716099	48.4007074161433	245.898571564803	220.784684821976	146.276293488918	200.138018392466	273.566245579656	254.411013597606	152.808326848875	192.508784206233	333.634703860111	142.075515133264
11	130143524	1946051414	0.851207229614414	240.086605400349	71.7697315316397	175.233857251095	159.032353679239	147.270981650658	69.2651411213825	127.436936255283	206.750619293626	211.339117685748	141.156592138984	163.826097887917	138.09476745162	74.9267980692155	275.87709176704	159.380341236907	108.27410660228	162.635515551181	251.042221661531	262.238086326256	169.96495860328	211.639929623094	190.823704988093	147.31616201247
11	130685308	1946593198	2.0217765407605	231.776879275226	100.963137488479	137.63423278888	170.825287809723	165.573954429931	83.706288529961	166.965656886688	287.455591909376	216.936797971015	77.6297012435907	174.96167529473	164.686179918702	106.129139099637	251.37942289842	224.788110842449	149.541918849281	206.183890669275	257.455342119262	293.202182701971	165.84122623587	220.731523984811	205.33345216525	147.280240611297
11	131227648	1947135538	1.15771394172569	230.938317294278	87.3526321629594	145.983768246108	121.705466317481	144.155976976319	63.5105136513945	148.877170966253	266.479764566428	210.624355508954	79.5822466356397	148.122719510864	119.842982733046	54.2909482178284	238.786962670087	198.233781133071	137.107658076068	138.955846058618	239.533452424733	278.922181096921	157.620365330284	193.237562813926	212.1206937999	137.292020866806
11	131748794	1947656684	0.416364904458761	220.907150712342	62.6549526641964	159.496803408354	117.596381533025	154.081000650713	93.0666584416336	157.769844221697	250.46060123186	214.964940342404	236.949850990179	178.792406628936	175.375779488778	67.7275822581884	288.727953507495	205.784660638421	124.356109822882	163.625763655183	261.088898846762	287.434161440049	219.715777081792	227.306723716534	211.387945433702	168.254445458322
11	132275191	1948183081	0.591287984366187	256.781364576701	79.1978712931746	173.591320067282	149.088393343056	150.372876713561	75.7377289803752	148.033600399781	253.725207253387	220.812832769495	154.725797015564	153.545729145422	155.684470963029	46.3347063467142	195.53995674967	180.096012902636	123.368153194002	152.720094148431	302.454753348558	273.362252515648	186.640218117521	199.233764195533	206.073932830819	141.922748756352
11	132797097	1948704987	0.03654252371999	259.77231665346	47.8603130254555	185.372431839686	169.290231207224	141.456930306892	69.6846566616579	162.599962896864	264.596249446776	201.172970537315	90.7707360583764	206.86001318537	145.139199263064	86.8033530379248	270.102571558454	192.075976918235	114.669076363104	150.672733449046	251.753631195308	269.225476594316	164.930204330457	208.41020637314	209.459193061088	133.668142793718
11	133313628	1949221518	1.4627267548524	237.963296852312	60.9729254536082	156.687187135355	134.852907945517	133.192790956068	82.2305563540776	156.676863785201	259.791243601408	167.654119981617	84.864313874332	156.722840689173	157.272406429286	85.9670228359308	268.303566101785	205.796664523132	129.410233182178	172.247125775835	296.16812736744	229.247804888351	177.525114638469	180.466789540554	206.229455925013	167.496523732038
11	133850487	1949758377	2.66017631723958	231.374077496882	77.7138825717189	176.912991605819	145.367437542744	165.29205129734	84.1842325261933	117.465089006452	253.621013733765	228.935358194112	27.2589487815726	170.921289143522	149.889969142481	70.8365823835635	211.941169663336	173.156522989269	110.587340558003	168.77256398704	270.520831210711	287.141669344483	176.923888846247	202.232246736076	172.357261511383	128.98157249941
11	134397990	1950305880	0.424112489109727	243.288341445882	68.8732719909702	176.104472295364	127.694638763356	113.827601514073	76.3980038660054	138.957256051468	240.774069431807	194.11974874673	96.4867405743408	172.911091898691	171.504808150395	29.6587238530338	241.60170658957	197.374739793914	104.807068333447	150.791660103294	281.289799294319	271.093577658178	188.418694034668	231.066336224108	172.489300748547	139.340530661985
12	1	1950914407	25.5543054126424	281.13054473965	106.293881278126	174.000215302549	142.961184086729	181.592971156096	195.814592312915	201.897751673343	253.698222364282	264.746390708163	262.765899390805	181.923754643067	170.647342339562	33.2786171413842	166.212277772564	259.733081398194	153.634596618198	260.121783148591	311.466344949167	322.250912661434	183.90156986413	166.047114694134	154.415920658365	167.153934348381
12	723221	1951637627	2.80131038227819	243.978350097998	127.204059182514	195.905556181343	130.613918619976	159.082848087545	172.7275771271	138.35241257573	232.089212833639	219.66890479188	208.981813011981	175.666876034056	150.463901579818	41.7673675109262	128.270740523887	179.854470008514	127.242839287449	273.684623452531	280.018810022687	255.210440211357	188.029260961264	155.445950172439	214.088537262713	155.683695538144
12	1304441	1952218847	2.29835920429796	234.11842979512	94.437064802864	262.429946788425	147.267480582997	163.185283136925	155.855825454898	165.385121452329	278.364656853608	226.41972414755	138.680589133988	162.083138262046	172.673498937125	76.1533555360209	140.948730652114	184.961162129975	120.577283216703	344.159640638312	262.892350536981	268.861130917514	153.302397044271	126.510248442151	174.399044740776	162.457657798288
12	1859868	1952774274	2.40429621765462	219.098827039488	82.2342814594804	217.199565563329	148.410688143799	137.464079860688	174.606059570309	133.396294604302	218.574401760282	204.367302793507	184.53984466504	160.354538284943	145.102331763901	34.7925706327636	146.296825704549	200.766719668248	116.801610658935	300.558943725357	254.493694553457	275.50399972057	180.596016865051	122.61028631212	101.739007012032	132.608914294586
12	2391860	1953306266	1.39932553455254	236.064711273641	113.622372303315	263.919872102393	157.217914631968	143.19635838664	151.356492946246	125.611334934477	175.466540037908	208.658134771141	97.2905077528662	136.357171638583	142.707095553576	97.9734900578796	122.069570844208	193.800199529031	119.252706975849	322.602635824094	253.676543818096	213.381925939829	170.60422735426	146.317520186332	98.8110868781892	157.40810486277
12	2921841	1953836247	1.20618524942656	231.124431423743	158.148444497122	315.991273202793	100.137188593644	152.769631946417	142.595136320691	176.764423151084	209.208788225808	220.782368793053	149.541773845742	160.96317941376	175.049176652853	96.8517234665592	125.725870924544	186.400257645275	114.274201215381	298.045447689599	261.895959850784	268.50492457807	170.804320168611	123.639872528306	135.113581281173	141.350278404895
12	3475155	1954389561	0.864613139489613	249.979628603177	131.721200834529	379.861507114343	124.019351822151	132.478933678022	140.726269714415	158.282114393666	215.528999150063	204.896437327941	112.712645780839	172.05500802803	156.06418574208	19.943878271103	130.899030474836	222.905080757691	132.651559264172	274.062767230688	263.037654409874	248.105484078097	190.540043189464	147.756932191402	113.655752666388	159.389246757371
12	4023618	1954938024	1.24366676400936	231.999115646963	138.126159877405	322.369264594503	142.792148377994	150.032685004202	150.545543075523	155.284106691983	267.229143504036	205.099763575884	96.2861872277768	163.663637974602	170.388924930943	46.421932669867	124.308248185751	175.79613107212	125.845812616071	317.103105968221	256.831915485131	275.805734700123	184.645000410452	138.372301503755	105.965183986767	141.159986452072
12	4575496	1955489902	1.25717900011071	238.351981009319	139.053065022626	350.314634410666	143.971762538989	161.543196738366	148.786651288684	150.093885483284	241.42189210013	258.909713635603	119.904975580538	184.833896156391	164.60014964206	75.601642083017	135.44832752458	207.570383604179	138.413370776821	345.637815306696	233.317639139945	262.93879452915	188.332143541765	158.287027640976	100.342385358881	140.314529001558
12	5111024	1956025430	2.39037475769872	257.908936859967	138.078585113559	328.716357608238	133.793129879192	164.477140631473	149.961141089835	138.998649148798	206.579742388812	180.666896530006	123.570710714525	168.782143478747	146.544692742718	88.705709370389	116.344436161951	211.85539881695	138.428072124032	339.281538432282	293.376179319654	266.35838287206	168.951744200229	112.242428093939	116.731832073143	129.136231598487
